recency,history,mens,womens,newbie,visit,conversion,spend,zip_code__rural,zip_code__surburban,zip_code__urban,channel__multichannel,channel__phone,channel__web,treatment
11,60.09,1,0,1,0,0,0.0,0,0,1,0,1,0,2
1,486.4,1,0,0,1,1,414.08,0,0,1,1,0,0,1
7,428.22,1,1,0,1,0,0.0,0,0,1,1,0,0,1
7,462.57,1,0,0,0,0,0.0,0,1,0,0,1,0,0
8,29.99,0,1,1,0,0,0.0,0,1,0,0,0,1,2
3,29.99,1,0,1,0,0,0.0,1,0,0,0,1,0,2
8,735.33,0,1,1,0,0,0.0,0,1,0,0,0,1,2
5,105.61,0,1,0,0,0,0.0,1,0,0,0,1,0,1
4,315.69,1,0,0,0,0,0.0,0,0,1,0,1,0,0
3,196.59,0,1,0,0,0,0.0,0,0,1,0,0,1,2
9,104.46,0,1,1,0,0,0.0,0,1,0,0,1,0,1
11,146.22,0,1,1,0,0,0.0,0,1,0,0,1,0,1
4,36.56,0,1,1,0,0,0.0,0,0,1,0,0,1,0
10,29.99,1,0,0,0,0,0.0,0,1,0,0,1,0,2
9,147.44,1,0,1,0,0,0.0,0,1,0,0,0,1,0
3,46.57,1,0,0,0,0,0.0,0,1,0,0,0,1,0
9,155.16,0,1,0,0,0,0.0,0,0,1,0,1,0,1
10,243.7,1,1,0,0,0,0.0,0,0,1,0,0,1,0
10,29.99,0,1,0,0,0,0.0,0,0,1,0,1,0,0
10,251.22,1,1,0,0,0,0.0,0,1,0,0,0,1,1
1,197.5,0,1,0,1,0,0.0,0,1,0,0,1,0,2
1,607.33,0,1,1,1,1,94.5,0,0,1,0,0,1,1
9,111.46,0,1,1,0,0,0.0,0,1,0,0,1,0,1
4,291.77,1,0,0,0,0,0.0,0,0,1,1,0,0,0
4,89.72,1,0,1,0,0,0.0,1,0,0,0,1,0,1
2,127.29,1,0,1,0,0,0.0,0,1,0,0,1,0,0
10,29.99,0,1,0,0,0,0.0,0,0,1,0,1,0,1
1,215.98,1,0,0,0,0,0.0,0,1,0,0,0,1,1
11,35.06,1,0,0,0,0,0.0,0,0,1,0,0,1,2
2,195.6,1,0,0,0,0,0.0,0,0,1,0,0,1,2
1,1249.7,1,1,1,0,0,0.0,0,1,0,1,0,0,2
6,275.97,0,1,0,0,0,0.0,0,1,0,0,0,1,1
10,185.15,1,0,1,1,0,0.0,0,0,1,0,0,1,0
6,29.99,1,0,1,0,0,0.0,0,1,0,0,1,0,2
11,186.16,1,0,0,0,0,0.0,0,1,0,0,0,1,0
3,222.8,1,0,0,0,0,0.0,0,1,0,0,1,0,2
11,83.82,1,0,1,0,0,0.0,0,0,1,0,0,1,0
2,47.06,1,0,1,0,0,0.0,0,1,0,0,0,1,2
9,29.99,1,0,1,0,0,0.0,1,0,0,0,0,1,1
1,483.85,0,1,0,0,0,0.0,0,1,0,1,0,0,0
10,70.23,1,0,0,0,0,0.0,0,1,0,0,1,0,2
1,690.23,1,0,1,1,0,0.0,0,1,0,1,0,0,0
2,426.23,0,1,1,0,0,0.0,0,0,1,0,1,0,2
6,94.53,0,1,0,0,0,0.0,0,1,0,0,0,1,0
12,207.39,0,1,0,0,0,0.0,0,1,0,0,0,1,1
2,103.57,1,0,0,1,0,0.0,0,0,1,0,1,0,2
3,110.06,1,0,1,0,0,0.0,0,0,1,0,1,0,0
7,29.99,1,0,0,0,0,0.0,0,0,1,0,0,1,1
2,31.51,0,1,0,0,0,0.0,0,0,1,0,0,1,1
2,48.79,1,0,0,0,0,0.0,0,0,1,0,1,0,2
12,251.31,1,0,0,0,0,0.0,0,0,1,0,1,0,2
6,93.37,1,0,1,0,0,0.0,0,1,0,0,0,1,2
1,164.09,0,1,1,0,0,0.0,0,1,0,0,1,0,1
6,89.21,0,1,0,0,0,0.0,1,0,0,0,1,0,0
1,243.67,1,0,0,0,0,0.0,0,1,0,0,0,1,2
2,39.85,1,0,0,0,0,0.0,0,0,1,0,1,0,0
3,29.99,0,1,0,0,0,0.0,0,0,1,0,0,1,0
7,53.97,1,0,1,0,0,0.0,1,0,0,0,1,0,2
10,44.19,0,1,1,0,0,0.0,0,0,1,0,0,1,2
10,293.35,1,1,0,1,0,0.0,0,0,1,0,1,0,0
1,123.75,0,1,1,0,0,0.0,0,0,1,0,1,0,1
2,87.01,1,0,1,0,0,0.0,0,1,0,0,0,1,0
11,176.08,0,1,0,0,0,0.0,1,0,0,0,1,0,1
3,359.83,1,0,0,0,0,0.0,0,0,1,1,0,0,2
4,29.99,1,0,0,0,0,0.0,0,0,1,0,0,1,1
10,132.23,1,0,1,0,0,0.0,0,0,1,0,0,1,1
11,82.2,1,0,1,0,0,0.0,0,1,0,0,1,0,2
2,426.77,0,1,0,1,0,0.0,0,1,0,0,1,0,0
1,1116.22,0,1,1,0,0,0.0,1,0,0,0,0,1,2
8,39.67,0,1,1,0,0,0.0,0,1,0,0,0,1,1
9,85.83,1,0,0,0,0,0.0,1,0,0,0,0,1,2
8,47.37,0,1,1,0,0,0.0,0,1,0,0,1,0,0
5,447.01,1,0,0,0,0,0.0,0,1,0,1,0,0,1
6,1868.8,1,1,1,0,0,0.0,1,0,0,0,0,1,0
1,29.99,0,1,0,0,0,0.0,0,0,1,0,0,1,1
10,86.18,0,1,1,0,0,0.0,0,0,1,0,0,1,2
3,349.32,0,1,0,0,0,0.0,0,1,0,0,0,1,2
10,472.41,1,1,1,0,0,0.0,0,0,1,0,1,0,1
3,715.96,1,0,1,0,0,0.0,0,1,0,1,0,0,2
2,131.85,0,1,0,0,0,0.0,0,0,1,0,1,0,0
1,377.56,0,1,0,1,0,0.0,0,1,0,0,0,1,0
7,1251.92,1,1,1,0,0,0.0,0,0,1,0,0,1,1
9,139.46,1,0,1,0,0,0.0,0,1,0,0,0,1,0
1,133.68,0,1,0,0,0,0.0,0,1,0,0,0,1,2
6,29.99,1,0,0,0,0,0.0,0,0,1,0,0,1,0
6,29.99,1,0,1,0,0,0.0,0,1,0,0,1,0,2
6,369.16,1,1,0,0,0,0.0,0,1,0,0,1,0,0
1,100.75,1,0,0,0,0,0.0,0,0,1,0,1,0,2
4,330.13,0,1,0,0,0,0.0,0,1,0,0,0,1,1
3,458.76,1,0,0,0,0,0.0,1,0,0,1,0,0,2
6,29.99,1,0,0,0,0,0.0,0,1,0,0,0,1,1
2,212.51,1,0,0,0,0,0.0,0,1,0,0,0,1,2
5,92.35,0,1,1,0,0,0.0,0,1,0,0,1,0,2
9,29.99,0,1,1,0,0,0.0,0,1,0,0,1,0,1
8,183.85,0,1,0,0,0,0.0,0,0,1,0,1,0,2
10,260.67,1,0,1,0,0,0.0,0,0,1,0,1,0,1
7,345.33,1,1,0,0,0,0.0,0,0,1,0,1,0,1
1,64.26,0,1,0,0,0,0.0,0,1,0,0,1,0,0
3,157.86,1,0,1,0,0,0.0,0,1,0,0,0,1,0
9,260.63,1,1,0,0,0,0.0,0,0,1,0,0,1,2
2,34.14,0,1,0,0,0,0.0,1,0,0,0,0,1,1
2,952.79,1,1,1,1,0,0.0,0,1,0,1,0,0,0
9,139.95,1,0,1,0,0,0.0,0,1,0,0,0,1,1
4,119.93,1,0,0,0,0,0.0,0,1,0,0,0,1,1
4,29.99,0,1,1,0,0,0.0,0,1,0,0,0,1,2
8,237.56,1,0,0,1,0,0.0,0,0,1,0,0,1,0
3,719.53,1,1,1,0,0,0.0,0,0,1,1,0,0,0
5,29.99,0,1,0,0,0,0.0,0,1,0,0,0,1,2
2,215.09,1,0,1,0,0,0.0,0,0,1,0,0,1,1
7,262.26,1,0,0,1,0,0.0,0,0,1,0,0,1,1
10,29.99,1,0,0,0,0,0.0,1,0,0,0,1,0,1
3,563.31,1,1,1,1,0,0.0,0,1,0,0,1,0,2
4,147.72,0,1,1,0,0,0.0,0,1,0,0,0,1,2
9,935.71,1,0,1,0,0,0.0,1,0,0,1,0,0,2
4,197.05,0,1,0,0,0,0.0,0,1,0,0,1,0,2
4,29.99,0,1,1,0,0,0.0,0,0,1,0,1,0,2
9,39.41,0,1,0,0,0,0.0,0,0,1,0,1,0,2
7,36.5,1,0,0,0,0,0.0,0,0,1,0,1,0,2
11,130.44,0,1,0,0,0,0.0,0,1,0,0,1,0,0
4,110.72,1,0,1,0,0,0.0,0,1,0,0,1,0,0
1,201.22,1,0,0,1,0,0.0,0,1,0,0,0,1,1
5,167.71,0,1,0,1,0,0.0,0,0,1,0,1,0,1
5,307.1,1,0,0,0,0,0.0,0,0,1,0,0,1,0
3,278.23,1,0,1,0,0,0.0,1,0,0,1,0,0,1
10,153.28,0,1,0,0,0,0.0,0,0,1,0,0,1,0
10,29.99,1,0,1,0,0,0.0,0,0,1,0,1,0,2
4,245.79,0,1,0,0,0,0.0,0,0,1,0,0,1,2
3,334.76,1,0,0,0,0,0.0,0,0,1,0,0,1,0
1,490.62,0,1,0,1,0,0.0,1,0,0,0,0,1,0
11,29.99,1,0,0,0,0,0.0,0,1,0,0,0,1,0
1,405.1,1,0,0,0,0,0.0,0,0,1,0,1,0,2
10,139.56,1,0,1,0,0,0.0,0,1,0,0,1,0,0
4,118.06,0,1,0,0,0,0.0,0,0,1,0,0,1,1
6,136.72,1,0,1,1,0,0.0,0,1,0,0,0,1,0
11,29.99,0,1,1,0,0,0.0,0,1,0,0,1,0,2
3,82.87,1,0,1,0,0,0.0,1,0,0,0,1,0,2
9,36.55,0,1,0,0,0,0.0,0,1,0,0,0,1,0
10,29.99,1,0,0,0,0,0.0,1,0,0,0,1,0,1
10,196.61,0,1,0,0,0,0.0,0,0,1,0,0,1,2
4,348.53,0,1,0,0,0,0.0,0,0,1,1,0,0,0
12,76.9,0,1,0,0,0,0.0,0,0,1,0,1,0,0
11,207.05,1,1,0,0,0,0.0,0,1,0,1,0,0,1
8,109.21,1,0,1,0,0,0.0,0,1,0,0,1,0,1
7,112.02,1,0,1,1,0,0.0,0,1,0,0,1,0,1
9,74.0,0,1,0,0,0,0.0,0,1,0,0,1,0,2
6,32.72,1,0,1,0,0,0.0,1,0,0,0,0,1,0
5,29.99,0,1,0,0,0,0.0,0,1,0,0,0,1,0
9,108.15,0,1,0,0,0,0.0,1,0,0,0,1,0,0
6,769.8,1,0,1,0,0,0.0,0,0,1,0,1,0,2
5,29.99,1,0,0,0,0,0.0,0,1,0,0,1,0,2
9,29.99,1,0,1,0,0,0.0,0,1,0,0,0,1,0
10,31.46,1,0,1,0,0,0.0,0,0,1,0,1,0,2
3,88.95,1,0,0,0,0,0.0,0,1,0,0,1,0,0
12,174.3,0,1,0,1,0,0.0,0,1,0,0,1,0,1
3,602.75,1,0,1,0,0,0.0,0,1,0,1,0,0,1
5,193.35,0,1,0,0,0,0.0,1,0,0,0,1,0,1
8,107.08,0,1,0,0,0,0.0,0,1,0,0,0,1,2
6,98.47,1,0,1,0,0,0.0,0,0,1,0,1,0,0
3,478.95,1,0,0,0,0,0.0,0,0,1,0,0,1,1
6,50.73,0,1,0,0,0,0.0,0,1,0,0,0,1,0
9,45.76,0,1,1,0,0,0.0,0,1,0,0,0,1,2
11,94.23,0,1,0,0,0,0.0,0,0,1,0,0,1,2
9,29.99,0,1,0,0,0,0.0,0,1,0,0,1,0,0
7,29.99,1,0,1,0,0,0.0,0,0,1,0,1,0,2
11,550.53,1,0,1,0,0,0.0,0,1,0,1,0,0,1
5,448.13,1,1,0,0,0,0.0,1,0,0,1,0,0,1
5,525.22,1,0,1,0,0,0.0,0,0,1,0,0,1,1
7,315.13,1,1,0,0,0,0.0,1,0,0,0,0,1,2
10,40.95,0,1,0,0,0,0.0,0,1,0,0,1,0,2
3,76.88,0,1,1,0,0,0.0,0,0,1,0,1,0,1
1,841.76,1,1,1,0,0,0.0,0,1,0,0,0,1,1
8,58.42,1,0,0,0,0,0.0,0,0,1,0,1,0,2
4,102.07,0,1,1,0,0,0.0,1,0,0,0,1,0,2
8,499.69,0,1,0,1,0,0.0,0,1,0,0,0,1,2
4,29.99,0,1,1,0,0,0.0,0,1,0,0,0,1,1
12,101.53,1,0,0,0,0,0.0,0,1,0,0,0,1,0
8,78.67,1,0,0,0,0,0.0,1,0,0,0,1,0,0
2,1007.24,1,1,1,0,0,0.0,1,0,0,0,0,1,0
9,69.26,1,0,0,1,0,0.0,0,1,0,0,1,0,2
12,221.14,0,1,0,0,0,0.0,0,1,0,0,1,0,2
3,611.63,0,1,1,0,0,0.0,0,1,0,1,0,0,2
7,29.99,0,1,1,0,0,0.0,0,1,0,0,0,1,2
10,193.23,1,0,0,0,0,0.0,0,1,0,0,0,1,0
10,240.36,0,1,0,0,0,0.0,0,1,0,0,1,0,0
5,42.22,0,1,0,0,0,0.0,1,0,0,0,0,1,0
3,49.76,0,1,1,0,0,0.0,0,1,0,0,1,0,2
7,29.99,0,1,0,0,0,0.0,0,1,0,0,0,1,2
6,415.38,1,0,0,0,0,0.0,0,0,1,1,0,0,0
2,321.83,0,1,0,0,0,0.0,0,1,0,1,0,0,2
8,217.06,1,0,0,0,0,0.0,0,0,1,1,0,0,0
9,335.68,1,0,0,0,0,0.0,0,1,0,1,0,0,2
6,250.11,0,1,0,1,0,0.0,0,1,0,0,1,0,0
7,29.99,1,0,0,0,0,0.0,0,1,0,0,1,0,0
11,111.58,0,1,1,0,0,0.0,0,0,1,0,0,1,2
7,111.43,1,0,0,0,0,0.0,0,1,0,0,0,1,0
2,52.31,1,0,1,1,0,0.0,0,0,1,0,1,0,1
10,120.32,1,0,0,0,0,0.0,0,1,0,0,0,1,2
9,72.55,1,0,0,0,0,0.0,1,0,0,0,0,1,2
4,108.7,0,1,0,0,0,0.0,0,1,0,0,1,0,2
4,193.04,1,0,0,0,0,0.0,0,0,1,0,0,1,2
11,533.2,1,1,1,0,0,0.0,0,0,1,1,0,0,1
9,154.71,1,0,0,0,0,0.0,0,0,1,0,0,1,0
1,135.62,0,1,1,0,0,0.0,0,1,0,0,0,1,0
9,400.01,1,0,0,0,0,0.0,0,1,0,0,0,1,2
3,220.3,1,0,0,0,0,0.0,0,0,1,1,0,0,1
1,338.79,1,1,0,1,1,29.99,0,0,1,0,0,1,2
10,29.99,0,1,0,1,0,0.0,1,0,0,0,1,0,1
10,76.74,1,0,0,0,0,0.0,0,1,0,0,0,1,1
1,29.99,0,1,1,0,0,0.0,0,1,0,0,0,1,2
10,187.68,1,0,1,0,0,0.0,0,0,1,0,1,0,1
2,1065.6,1,1,1,1,0,0.0,0,0,1,0,1,0,0
8,126.55,1,0,0,0,0,0.0,0,0,1,0,1,0,0
4,301.02,0,1,0,0,0,0.0,0,1,0,0,1,0,1
4,160.52,0,1,0,0,0,0.0,1,0,0,0,0,1,1
9,341.62,1,0,0,0,0,0.0,0,1,0,1,0,0,2
3,161.65,0,1,0,0,0,0.0,0,1,0,0,0,1,2
3,173.87,0,1,1,0,0,0.0,0,0,1,0,0,1,0
3,50.47,1,0,1,0,0,0.0,1,0,0,0,1,0,2
10,175.09,0,1,0,0,0,0.0,0,0,1,0,1,0,1
9,29.99,1,0,0,0,0,0.0,0,1,0,0,1,0,2
4,29.99,0,1,0,0,0,0.0,0,0,1,0,0,1,1
2,260.96,0,1,1,0,0,0.0,0,0,1,0,1,0,0
3,29.99,0,1,0,0,0,0.0,0,0,1,0,0,1,0
4,656.92,1,1,1,0,0,0.0,0,1,0,1,0,0,2
11,158.19,1,0,0,0,0,0.0,0,0,1,0,0,1,2
4,529.82,0,1,1,0,0,0.0,0,1,0,0,1,0,0
3,95.16,1,0,0,0,0,0.0,0,0,1,0,1,0,0
10,123.08,1,0,0,0,0,0.0,0,0,1,0,1,0,1
9,32.58,1,0,0,0,0,0.0,0,1,0,0,0,1,0
1,593.73,1,0,1,0,0,0.0,0,1,0,0,1,0,2
12,230.65,1,1,1,1,0,0.0,0,1,0,0,1,0,1
4,99.27,0,1,1,0,0,0.0,0,0,1,0,0,1,1
1,1101.04,0,1,1,0,0,0.0,0,1,0,0,1,0,0
3,300.9,0,1,1,0,0,0.0,0,0,1,0,1,0,0
2,344.7,0,1,0,0,0,0.0,0,1,0,1,0,0,1
4,60.69,1,0,0,0,0,0.0,0,0,1,0,1,0,1
1,134.5,0,1,0,1,0,0.0,0,0,1,0,1,0,1
1,366.59,1,1,0,1,0,0.0,0,1,0,0,1,0,2
9,256.59,1,1,1,0,0,0.0,0,0,1,0,0,1,2
5,185.98,0,1,1,0,0,0.0,0,1,0,0,1,0,2
9,43.28,1,0,0,0,0,0.0,0,0,1,0,1,0,1
3,75.95,0,1,1,0,0,0.0,0,1,0,0,1,0,1
4,103.77,0,1,1,0,0,0.0,0,1,0,0,1,0,1
1,29.99,0,1,0,0,0,0.0,0,0,1,0,0,1,1
4,29.99,0,1,0,0,0,0.0,0,0,1,0,1,0,0
6,29.99,0,1,1,0,0,0.0,0,1,0,0,0,1,2
4,29.99,1,0,1,0,0,0.0,0,1,0,0,1,0,1
1,242.86,0,1,1,0,0,0.0,0,1,0,0,0,1,1
4,138.96,0,1,0,0,0,0.0,0,1,0,0,1,0,0
11,39.97,0,1,1,0,0,0.0,0,1,0,0,1,0,0
8,58.47,0,1,1,0,0,0.0,0,1,0,0,1,0,1
6,636.52,0,1,1,0,0,0.0,0,0,1,0,0,1,1
11,255.4,1,0,1,0,0,0.0,1,0,0,0,0,1,1
8,144.84,0,1,0,1,0,0.0,0,1,0,0,0,1,0
11,34.67,1,0,0,0,0,0.0,0,0,1,0,1,0,0
9,52.06,0,1,1,0,0,0.0,0,1,0,0,0,1,1
6,103.38,0,1,1,0,0,0.0,0,0,1,0,0,1,1
4,51.94,0,1,1,0,0,0.0,0,0,1,0,1,0,1
12,565.15,1,0,1,0,0,0.0,0,1,0,1,0,0,1
11,71.67,0,1,0,0,0,0.0,0,0,1,0,1,0,1
5,77.3,1,0,1,0,0,0.0,0,0,1,0,0,1,2
2,680.43,1,0,1,1,0,0.0,1,0,0,1,0,0,0
7,779.71,1,1,1,1,0,0.0,0,1,0,0,0,1,2
5,312.66,0,1,0,0,0,0.0,0,1,0,0,1,0,2
9,166.32,1,0,1,0,0,0.0,0,1,0,0,0,1,2
10,95.14,1,0,0,1,0,0.0,0,1,0,0,1,0,2
4,29.99,1,0,1,0,0,0.0,0,0,1,0,1,0,1
2,333.47,1,1,1,0,0,0.0,0,0,1,0,0,1,2
9,200.25,1,0,0,0,0,0.0,0,1,0,0,0,1,0
10,185.01,0,1,1,0,0,0.0,0,0,1,0,1,0,1
5,75.83,1,0,0,0,0,0.0,0,1,0,0,0,1,2
6,29.99,1,0,1,0,0,0.0,0,0,1,0,1,0,1
10,82.15,0,1,1,0,0,0.0,0,0,1,0,1,0,0
3,31.11,0,1,0,1,0,0.0,1,0,0,0,0,1,0
10,289.05,0,1,1,0,0,0.0,0,0,1,0,0,1,0
3,234.8,1,0,0,0,0,0.0,0,0,1,0,0,1,1
9,199.16,1,0,0,1,0,0.0,0,1,0,0,1,0,0
8,105.98,0,1,1,0,0,0.0,1,0,0,0,1,0,0
11,108.98,1,0,0,0,0,0.0,0,1,0,0,1,0,0
1,106.61,0,1,1,1,0,0.0,0,1,0,0,0,1,0
10,158.62,1,0,0,0,0,0.0,0,0,1,0,0,1,2
7,150.36,0,1,0,1,0,0.0,0,0,1,0,1,0,1
6,246.0,0,1,1,0,0,0.0,0,0,1,0,1,0,1
12,248.49,1,0,0,0,0,0.0,0,1,0,0,0,1,0
2,56.74,1,0,1,0,0,0.0,0,1,0,0,0,1,0
6,29.99,0,1,1,0,0,0.0,0,0,1,0,0,1,1
10,326.47,1,1,0,0,0,0.0,0,0,1,0,1,0,0
2,1238.32,1,1,1,0,0,0.0,0,0,1,1,0,0,0
7,47.53,1,0,1,0,0,0.0,0,1,0,0,1,0,0
2,129.73,1,0,0,0,0,0.0,0,1,0,0,0,1,2
2,776.69,0,1,1,0,0,0.0,0,0,1,0,0,1,0
5,571.23,0,1,1,0,0,0.0,0,0,1,0,0,1,0
4,427.21,1,0,1,0,0,0.0,0,0,1,0,1,0,0
1,197.59,1,0,0,0,0,0.0,0,1,0,0,1,0,2
8,36.65,1,0,1,0,0,0.0,0,1,0,0,0,1,0
4,62.41,1,0,0,0,0,0.0,0,0,1,0,0,1,1
1,66.12,0,1,1,1,0,0.0,0,1,0,0,0,1,1
8,223.73,0,1,0,1,0,0.0,0,0,1,1,0,0,0
4,230.37,0,1,0,0,0,0.0,0,0,1,0,0,1,2
1,49.52,1,0,0,0,0,0.0,0,1,0,0,1,0,0
2,29.99,1,0,0,1,0,0.0,0,1,0,0,0,1,1
11,129.35,0,1,0,0,0,0.0,1,0,0,0,1,0,1
11,65.07,0,1,1,0,0,0.0,0,1,0,0,0,1,0
10,419.22,1,1,0,0,0,0.0,0,0,1,0,1,0,2
5,101.01,1,0,0,0,0,0.0,0,1,0,0,0,1,0
2,510.18,1,1,1,0,0,0.0,0,0,1,0,0,1,2
2,482.14,0,1,0,0,0,0.0,0,1,0,1,0,0,0
5,676.24,1,1,1,0,0,0.0,0,0,1,0,0,1,0
1,611.91,1,1,1,1,1,97.38,1,0,0,0,1,0,2
6,117.9,1,0,1,0,0,0.0,0,1,0,0,1,0,1
5,29.99,1,0,1,0,0,0.0,0,1,0,0,1,0,1
2,208.47,1,0,1,0,0,0.0,1,0,0,0,1,0,0
4,478.8,1,0,0,0,0,0.0,0,1,0,0,0,1,0
7,50.8,1,0,0,1,0,0.0,0,0,1,0,0,1,0
11,29.99,0,1,0,0,0,0.0,0,1,0,0,1,0,1
12,308.44,0,1,1,0,0,0.0,0,1,0,0,0,1,2
10,378.94,0,1,0,0,0,0.0,0,1,0,0,1,0,0
1,29.99,0,1,0,0,0,0.0,0,0,1,0,1,0,0
3,50.89,1,0,1,0,0,0.0,0,0,1,0,0,1,1
5,169.07,0,1,0,1,0,0.0,0,1,0,0,0,1,0
5,276.02,1,0,0,0,0,0.0,1,0,0,0,1,0,0
3,95.86,0,1,1,0,0,0.0,1,0,0,0,0,1,1
8,115.67,1,0,1,0,0,0.0,0,1,0,0,1,0,1
2,29.99,0,1,1,1,0,0.0,0,0,1,0,0,1,2
10,105.4,1,0,0,0,0,0.0,0,1,0,0,0,1,0
12,30.37,1,0,1,0,0,0.0,1,0,0,0,1,0,0
11,114.61,1,0,0,0,0,0.0,0,0,1,0,1,0,2
5,80.6,0,1,1,0,0,0.0,0,1,0,0,0,1,0
3,981.42,0,1,1,0,0,0.0,0,0,1,0,1,0,2
3,101.67,0,1,1,0,0,0.0,0,1,0,0,1,0,2
7,188.94,1,0,1,0,0,0.0,0,1,0,0,0,1,2
9,353.34,0,1,1,0,0,0.0,0,1,0,0,0,1,0
1,808.58,1,1,1,0,0,0.0,0,1,0,0,0,1,2
3,804.23,1,1,1,0,0,0.0,0,0,1,1,0,0,1
7,180.13,1,0,0,0,0,0.0,0,1,0,0,0,1,0
10,116.06,0,1,0,0,0,0.0,0,0,1,0,1,0,1
3,115.04,1,0,1,0,0,0.0,0,0,1,0,1,0,2
4,183.57,1,0,1,0,0,0.0,0,1,0,0,0,1,2
2,171.5,1,0,1,0,0,0.0,1,0,0,0,0,1,0
1,180.41,1,0,1,0,0,0.0,0,0,1,0,0,1,2
3,922.47,1,1,1,0,0,0.0,0,0,1,1,0,0,1
2,278.36,1,1,0,0,0,0.0,0,0,1,0,0,1,2
1,164.25,1,0,0,0,0,0.0,1,0,0,0,1,0,1
2,261.05,1,0,0,0,0,0.0,0,1,0,1,0,0,2
9,144.11,0,1,1,0,0,0.0,0,1,0,0,1,0,0
4,53.82,1,0,1,0,0,0.0,0,0,1,0,1,0,2
3,613.82,1,1,1,0,0,0.0,0,1,0,0,1,0,0
1,292.86,1,0,0,1,0,0.0,0,0,1,1,0,0,1
5,552.53,1,1,1,0,0,0.0,0,0,1,0,0,1,0
3,235.66,0,1,1,0,0,0.0,0,0,1,0,1,0,0
1,210.57,1,0,1,0,0,0.0,0,0,1,0,1,0,0
5,265.0,1,1,1,0,0,0.0,0,1,0,0,1,0,1
10,127.53,1,0,0,0,0,0.0,1,0,0,0,1,0,2
12,146.93,1,0,1,1,0,0.0,1,0,0,0,0,1,2
9,29.99,0,1,0,1,0,0.0,0,0,1,0,0,1,2
8,266.44,1,1,1,1,0,0.0,1,0,0,0,0,1,2
11,84.75,1,0,1,0,0,0.0,1,0,0,0,0,1,1
9,29.99,1,0,0,0,0,0.0,1,0,0,0,0,1,2
1,136.79,1,0,0,0,0,0.0,0,1,0,0,0,1,1
8,260.37,1,0,0,0,0,0.0,0,1,0,0,0,1,0
9,965.83,0,1,1,0,0,0.0,0,0,1,0,1,0,1
7,257.4,0,1,0,0,0,0.0,0,1,0,0,0,1,2
4,122.33,1,0,1,0,0,0.0,0,0,1,0,1,0,1
9,194.12,0,1,1,0,0,0.0,0,1,0,0,0,1,0
9,271.58,0,1,0,0,0,0.0,0,1,0,0,1,0,1
3,332.51,0,1,1,0,0,0.0,0,0,1,1,0,0,0
1,567.43,1,0,1,0,0,0.0,0,0,1,0,1,0,1
11,54.26,1,0,0,0,0,0.0,0,0,1,0,1,0,1
7,308.43,0,1,0,0,0,0.0,0,1,0,0,1,0,0
8,92.13,0,1,1,0,0,0.0,0,0,1,0,0,1,2
9,60.35,1,0,1,0,0,0.0,0,0,1,0,1,0,2
7,116.28,1,0,0,1,0,0.0,1,0,0,0,0,1,1
9,132.93,1,0,0,0,0,0.0,0,1,0,0,0,1,1
8,411.27,1,0,0,1,0,0.0,1,0,0,1,0,0,1
12,47.43,1,0,0,0,0,0.0,0,1,0,0,0,1,0
5,402.18,0,1,0,1,0,0.0,0,0,1,1,0,0,2
10,29.99,0,1,0,0,0,0.0,1,0,0,0,0,1,2
9,270.06,1,0,0,1,0,0.0,1,0,0,0,0,1,2
4,292.45,1,0,0,0,0,0.0,0,1,0,0,0,1,0
1,29.99,0,1,1,1,0,0.0,0,0,1,0,0,1,0
3,65.69,0,1,0,0,0,0.0,0,0,1,0,0,1,0
4,1248.06,0,1,1,0,0,0.0,1,0,0,1,0,0,1
6,808.31,1,1,1,0,0,0.0,0,1,0,0,0,1,2
10,569.27,1,0,1,1,0,0.0,0,1,0,0,0,1,2
2,29.99,0,1,0,0,0,0.0,0,0,1,0,1,0,2
5,537.8,0,1,1,0,0,0.0,0,1,0,1,0,0,1
9,29.99,1,0,1,0,0,0.0,0,1,0,0,1,0,2
4,157.57,0,1,1,0,0,0.0,1,0,0,0,0,1,1
3,291.16,1,0,0,0,0,0.0,0,0,1,0,0,1,1
10,29.99,0,1,0,0,0,0.0,0,0,1,0,0,1,1
9,186.94,1,0,1,0,0,0.0,0,1,0,0,1,0,1
6,217.19,1,0,1,0,0,0.0,0,0,1,0,1,0,0
7,93.19,1,0,1,0,0,0.0,0,1,0,0,1,0,1
10,104.4,1,0,0,0,0,0.0,1,0,0,0,0,1,0
11,169.97,0,1,0,0,0,0.0,0,1,0,0,1,0,0
2,29.99,1,0,0,0,0,0.0,0,0,1,0,1,0,0
6,83.58,0,1,0,0,0,0.0,0,1,0,0,1,0,2
3,357.76,1,0,1,0,0,0.0,0,0,1,0,1,0,1
10,217.38,1,0,0,0,0,0.0,1,0,0,0,0,1,0
4,380.39,1,0,0,0,0,0.0,0,1,0,0,0,1,1
2,461.7,0,1,0,0,0,0.0,0,1,0,0,0,1,1
10,225.07,1,0,1,0,0,0.0,0,1,0,0,0,1,1
9,118.44,0,1,0,0,0,0.0,0,1,0,0,1,0,0
10,57.79,1,0,1,0,0,0.0,0,1,0,0,0,1,0
5,704.41,1,0,1,0,0,0.0,1,0,0,1,0,0,1
1,87.27,0,1,0,0,0,0.0,1,0,0,0,1,0,0
4,357.07,0,1,0,1,0,0.0,0,1,0,0,0,1,0
8,105.46,0,1,0,0,0,0.0,0,1,0,0,0,1,1
5,29.99,0,1,1,0,0,0.0,0,1,0,0,1,0,0
